uploaded_date,video_title,youtube_id,sample_position,timestamp,window,youtube_url,agreement_score,native_segment_count,youtube_segment_count,native_text,youtube_caption_text,possible_names_native,possible_names_youtube,possible_word_or_name_differences,issues,review_priority
2021-10-07,"2/2 HasanAbi October 6, 2021 – Dave Chappelle on Transgender, Chatter in Jubilee Vid,DUNKEY, FAR CRY",yfHCqfsRUQg,early,00:11:23,00:10:53–00:11:53,https://www.youtube.com/watch?v=yfHCqfsRUQg&t=683s,0.897,9,22,"You're not making like new or insightful jokes Which is why like his past Joke about trans people literally was like lull attack helicopter. You know what I mean? And that's the hackiest bit you can do you can change the lull attack helicopter joke To fit your narrative or to fit your stand-up special, but ultimately you're Literally regurgitating a fucking 2015 era meme that a bunch of neckbeards came up with Now I will have another take on this once I actually watch it Okay, but it doesn't surprise me that Dave…",you're not making like new or insightful jokes which is why like his past uh joke about trans people literally was like lol attack helicopter you know what i mean and that's the hackiest bit you can do you can change the law attack helicopter joke to fit your narrative or to fit your stand up special but ultimately you're literally regurgitating a [ __ ] 2015 era meme that a bunch of neckbeards came up with now i will have another take on this once i actually watch it okay but it doesn't surprise me that dave chap…,Dave Chappelle,Dave Chappelle,lull → lol; lull → law; fucking → __; fucking → __,,0
2021-10-07,"2/2 HasanAbi October 6, 2021 – Dave Chappelle on Transgender, Chatter in Jubilee Vid,DUNKEY, FAR CRY",yfHCqfsRUQg,first_quarter,01:01:30,01:01:00–01:02:00,https://www.youtube.com/watch?v=yfHCqfsRUQg&t=3690s,0.856,10,21,"Remember the third grade when Jeff Bays and Bill Gates came to our school to teach us socialism They also gave us bread good times. Of course, dude Your common with excuse by Afghanistan was really cool to listen to I gained a lot more respect for him from that Yeah, no he's a He's a fucking He's just a normal dude, man. He's a normal dude. Who's a nice person overall I mean his his persona on the internet when he's like live and fucking going crazy Okay, that's one thing Shame and self-consciousness are holding y…",i remember the third grade when jeff baze and bill gates came to our school teaches socialism they also gave us bread good times of course dude um your comment was actually by afghanistan was really cool to listen to i gained a lot more respect for him from that yeah no he's a he's a [ __ ] uh he's just a normal dude man he's a normal dude who's a nice person overall i mean his his persona on the internet when he's like live and [ __ ] going crazy okay that's one thing shame and self-consciousness are holding you…,Bill Gates; Jeff Bays,Bill Gates,Bays → baze; to teach us → teaches; common with excuse → comment was actually; fucking → __ uh; fucking → __,,0
2021-10-07,"2/2 HasanAbi October 6, 2021 – Dave Chappelle on Transgender, Chatter in Jubilee Vid,DUNKEY, FAR CRY",yfHCqfsRUQg,middle,01:53:53,01:53:23–01:54:23,https://www.youtube.com/watch?v=yfHCqfsRUQg&t=6833s,0.728,5,12,"Why is it you run ads? Because your mommy wants me to. But what the fuck? What's going on? So much content has comfy. I just like break my fucking Google Chrome for a second. Was there as well? How do you have a three out of five on wiki feet? Dude, I don't know. I myself just made some dollars with my three. You provide financial advice for retirement for when I am 178. I'm having I'm having for some reason, just turn your turn your thing into auto.",what's going on so much content has comfy i just like bricked my [ __ ] google chrome for a second okay was there as well okay why do you have a three out of five on wiki feet dude i don't know i myself just made some dollars with my three you provide financial advice for retirement for when i am 170,Google Chrome,,break → bricked; fucking → __; How → okay why,lower caption agreement,1
2021-10-07,"2/2 HasanAbi October 6, 2021 – Dave Chappelle on Transgender, Chatter in Jubilee Vid,DUNKEY, FAR CRY",yfHCqfsRUQg,third_quarter,02:46:16,02:45:46–02:46:46,https://www.youtube.com/watch?v=yfHCqfsRUQg&t=9976s,0.925,8,22,"revolution. I have debated revolution over the dinner table my entire life. I can only speak for myself, but it's a complex subject that should be bowed down to one quote. They didn't say they talked to fucking Batista supporters, bro. They said they talked to the fucking guerrillas that were a part of the revolution. Dude, you literally just don't understand the game story because you don't pay attention. Anton Castillo never led a revolution. He was elected in the power many years after his father was overturned…",debated revolution over the dinner table my entire life i can only speak for myself but it's a complex subject that should be boiled down in one cl one quote they didn't say they talked to [ __ ] batista supporters bro they said they did talk to the [ __ ] gorillas that were a part of the revolution dude you literally just don't understand the game story because you don't pay attention anton castillo never led a revolution he was elected in the power many years after his father was overturned in the 67 revolution…,Anton Castillo,,bowed → boiled; to → in one cl; fucking → __; talked → did talk; fucking guerrillas → __ gorillas,,0
2021-10-07,"2/2 HasanAbi October 6, 2021 – Dave Chappelle on Transgender, Chatter in Jubilee Vid,DUNKEY, FAR CRY",yfHCqfsRUQg,late,03:36:23,03:35:53–03:36:53,https://www.youtube.com/watch?v=yfHCqfsRUQg&t=12983s,0.821,13,24,difference between leftist aesthetics and like dumb ass libshit. Okay. And I care about the lib stuff too. I care about the the identity I care about diversity I care about all that stuff as well. It's possibly an issue if anyone's running the premise or an LLC which then turns around and pays the shimmer reasonable wage reasonable is of course objective with iris we certainly care if the LLC is paying streamer x 25k year well the streamer x LLC with one employee is actually pulling in one million per month the st…,labor power there's a difference between leftist aesthetics and like dumbass lipshit okay and i care about the lip stuff too i care about the uh the the identity i care about diversity i care about all that stuff as well it's possibly an issue if anyone's running their premise through an llc which then turns around and pays this room a reasonable wage reasonables of course subjected with irs would certainly care if the lc's paying streamer x 25k a year while the streamer x's lse with one employees actually pulling…,,,dumb ass libshit → dumbass lipshit; lib → lip; the → their; or → through; the shimmer → this room a,,0
2021-11-02,"1/2 HasanAbi November 1, 2021 – TUCKER JAN 6th Doc, NFT Theft, COP26, Elon Musk ends world hunger?",-XxGMtNTS9s,early,00:14:12,00:13:42–00:14:42,https://www.youtube.com/watch?v=-XxGMtNTS9s&t=852s,0.939,9,26,drinking all together when i go out and instead you literally were constantly tweeting really was i anyway regardless uh i i thought it was less i thought my activity was less than than regular but i did not watch succession last night no i did not watch new curb nor did i watch the new succession last night so instead i spent uh the time with my brother and his girlfriend and um anyway i'll just i'll get started on my personal journey this weekend but um friday i worked out i streamed i had like my little fucking…,I think I might actually like stop drinking all together when I go out and instead you literally were constantly tweeting really was I anyway regardless uh I I thought it was less I thought my activity was less than than regular but I did not watch succession last night no I did not watch a new curb nor did I watch the new succession last night so instead I spent uh the time with my brother and his girlfriend and um anyway I'll just I'll get started on my personal Journey this weekend but um Friday I worked out I…,,,fucking → __; fucking shit → __ __; base → basis,,0
2021-11-02,"1/2 HasanAbi November 1, 2021 – TUCKER JAN 6th Doc, NFT Theft, COP26, Elon Musk ends world hunger?",-XxGMtNTS9s,first_quarter,01:16:43,01:16:13–01:17:13,https://www.youtube.com/watch?v=-XxGMtNTS9s&t=4603s,0.901,14,25,"hardest solar panel manufacturing anyways. I mean, I remember reading reports about both Russia and China, but especially China taking a lot of efforts to to greatly increase their renewable energy, their renewable energy production, even like five years ago, six years ago, regardless, though, of course, China and India and other countries that are still at the precipice of like their own industrial revolution or still at the tail end of their own industrial revolution are greatly going to increase their, their, y…",panel manufacturing anyways I mean I remember reading reports about both Russia and China but especially China taking a lot of uh efforts to um to to greatly increase their renewable energy uh their renewable energy production even like five years ago six years ago um regardless though of course uh China and India and other countries that are still at the precipice of like their own uh Industrial Revolution are still at the tail end of their own Industrial Revolution are greatly going to increase uh their their yo…,President Xi Jinping,Industrial Revolution; Xi Jinping,or → are; fucking → __; It's → is; Yeah → you know,,0
2021-11-02,"1/2 HasanAbi November 1, 2021 – TUCKER JAN 6th Doc, NFT Theft, COP26, Elon Musk ends world hunger?",-XxGMtNTS9s,middle,02:22:05,02:21:35–02:22:35,https://www.youtube.com/watch?v=-XxGMtNTS9s&t=8525s,0.808,12,24,"Let's go Brandon and fuck you Asha you old hen cunt last guy you got a direction from you was 20 years ago Let's go Brandon and fuck you Let's go fucking Brandon. I'm a victim of divorce court Man, I mean, this is hilarious like losing your mind over Losing your mind over like let's go Brandon is fucking hilarious. I'm sorry Joe Rogan fake new insta post peep it What is the monkey balls one? What the fuck is this? Not only Australia has had the worst reaction the pandemic with dystopian police Yes, dude, let's go…",criticizing president nothing unstable or violent here let's go Brandon and [ __ ] you Asha you old hen [ __ ] last guy you got an erection from you was 20 years ago let's go Brandon [ __ ] you let's go let's go oh man I mean this is hilarious like losing your mind over losing your mind over like let's go Brandon is [ __ ] hilarious I'm sorry Joe Rogan fake new instapose peep it what is the monkey balls one what the [ __ ] is this not only Australia has had the worst reaction to the pandemic with dystopian police…,Joe Rogan,Joe Rogan,cunt → __; a direction → an erection; and fuck → __; fucking → __; insta post → instapose,,0
2021-11-02,"1/2 HasanAbi November 1, 2021 – TUCKER JAN 6th Doc, NFT Theft, COP26, Elon Musk ends world hunger?",-XxGMtNTS9s,third_quarter,03:27:26,03:26:56–03:27:56,https://www.youtube.com/watch?v=-XxGMtNTS9s&t=12446s,0.918,15,30,"Stop the steel was the most law abiding movement that this country has seen in modern times None of the stop the steel rallies have ever had a police report or an instance of violence None of them over 500 rallies. I think that that's why we had republicans and democrats supporting us. It was rigged What can I tell you? That's not a conspiracy. There's a lot of burning. Oh my fucking god, dude. Oh, yeah Yeah, dude, totally democrats are all about fucking You know leftist democrats liberals they were all about stor…",stop the steel was the most law-abiding movement that this country has seen in modern times none of the stop to seal rallies have ever had a police report or an instance of violence none of them over 500 rallies I think that that's why we had Republicans and Democrats supporting us it was rigged what can I tell you that is not a conspiracy it's a lot of burning oh my [ __ ] god dude oh yeah yeah dude totally Democrats are all about [ __ ] you know leftist Democrats liberals they were all about storming the White H…,,White House,the steel → to seal; That's → that is; There's → it's; fucking → __; fucking → __,,0
2021-11-02,"1/2 HasanAbi November 1, 2021 – TUCKER JAN 6th Doc, NFT Theft, COP26, Elon Musk ends world hunger?",-XxGMtNTS9s,late,04:29:57,04:29:27–04:30:27,https://www.youtube.com/watch?v=-XxGMtNTS9s&t=16197s,0.908,12,30,that has now evaporated from memory and from the national consciousness and that is the so called whitmer kidnapping plot i mean i literally agree with this stuff this is the stuff that i do this is the stuff that i agree with including the whitmer thing like this is a part of the documentary that i just like fully agree with which is kind of weird except the difference is like tucker carlson was like a fan of that when it was happening and now he's using that as a as a way to say that like uh you know it's happen…,Capital Siege of 1 6. to an event that has now evaporated from memory and from the national Consciousness and that is the so-called Whitmer kidnapping plot I mean I literally agree with this stuff this is the stuff that I do this is the stuff that I agree with including the Whitmer thing like this is a part of the documentary that I just like fully agree with which is kind of weird except the differences like Tucker Carlson was like a fan of that when it was happening and now he's using that as a as a way to say t…,,Capital Siege; Tucker Carlson,difference is → differences; fucking → __; fucking → __; tenorite → tenerite; fucking → __,,0
2021-11-14,"2/2 HasanAbi November 12, 2021 – Disturbing Case of the Chief of Police Killer, 🎮ELDEN RING🎮",JeFZt2Hyzqc,early,00:14:28,00:13:58–00:14:58,https://www.youtube.com/watch?v=JeFZt2Hyzqc&t=868s,0.912,14,34,"They're doing the thing This is how smart arkansas cops are. It's fucking wild to me What but that's why I was trying to and I can't You see you see the position and I mean, I can't tell you why you're here, but at the same time I need to I need to rule you out into something. Does that does that make sense? Entering the room detective chamberlain proceeds to explain that he can't tell harder Why he was being questioned and tries again without success to get him to relax Hardin remains adamant in his refusal to an…",kind of what you do how do you not know the moves they're doing the thing this is how smart our kansas cops are it's [ __ ] wild to me but that's why i was trying to and i can't you see you see the position that i'm in i can't tell you why you're here but at the same time i need to i need to rule you out into something does that does that make sense entering the room detective chamberlain proceeds to explain that he can't tell harden why he was being questioned and tries again without success to get him to relax p…,,,arkansas → our kansas; fucking → __; and I mean → that i'm in; harder → harden; Hardin → pardon,,0
2021-11-14,"2/2 HasanAbi November 12, 2021 – Disturbing Case of the Chief of Police Killer, 🎮ELDEN RING🎮",JeFZt2Hyzqc,first_quarter,01:18:09,01:17:39–01:18:39,https://www.youtube.com/watch?v=JeFZt2Hyzqc&t=4689s,0.638,7,29,the rails bro this is gone off the fucking rails dude how is she gonna bring this back we talked about chickens for like 20 minutes dude okay we're coming to another moment he talks for several minutes about his chickens which is the most verbal he's been since the beginning of his questioning detective could narrow allows this knowing that the more comfortable he is the easier it will be to get him to answer an important question without him thinking about what he is saying,rails bro this has gone off the [ __ ] rails dude how is she gonna bring this back we've talked about chickens for like 20 minutes dude okay we're coming to another moment i think about 15 or 16 chickens or whatever and then we're down to the fourth ends and really all we want when they hatch and have babies sometimes they're well most of the time they'll get the babies no he talks for several minutes about his chickens which is the most verbal he's been since the beginning of his questioning detective quinero all…,,,is → has; fucking → __; we → we've; could narrow → quinero,caption disagreement,3
2021-11-14,"2/2 HasanAbi November 12, 2021 – Disturbing Case of the Chief of Police Killer, 🎮ELDEN RING🎮",JeFZt2Hyzqc,middle,02:24:44,02:24:14–02:25:14,https://www.youtube.com/watch?v=JeFZt2Hyzqc&t=8684s,0.887,14,28,weird and I did I said RV I meant RC yeah the RC disagree I think they look cool but there are some side characters that look kind of jacked up though I will say I don't know what happened they will be memed a lot but once you start moving and once you start playing this really is still the old grand theft auto games meaning characters still getting the cars and that same good bro look at look at Tommy Versetti versus whoever this character is I don't remember like look at the difference bro they literally what do…,every game has like three missions that are just unnecessarily [ __ ] difficult weird and i i did i said rv i'm at rc yeah the rc disagree i think they look cool but there are some side characters that look kind of jacked up though i will say i don't know what happened they will be memed a lot but once you start moving and once you start playing this really is still the old grand theft auto games meaning characters still getting the cars in that same goo bro look at look at tommy versetti versus uh whoever this ch…,Tommy Versetti,,I meant → i'm at; and → in; good → goo; do → did; do → did,,0
2021-11-14,"2/2 HasanAbi November 12, 2021 – Disturbing Case of the Chief of Police Killer, 🎮ELDEN RING🎮",JeFZt2Hyzqc,third_quarter,03:31:19,03:30:49–03:31:49,https://www.youtube.com/watch?v=JeFZt2Hyzqc&t=12679s,0.861,9,16,"First comment isn't that dude the one who said the host of the 9-11 thing? Pokalos yo, I'm glad you came friends with Ted. You guys had a lot of drama It's nice to see him shout you out on his page. Is that what he just said? Change your name for the merch Bro get the fuck off Twitter and play the game. Is that what he said? Ha ha ha ha ha it folk is so dumb Yo, I'm glad you became friends with Ted. You guys had a lot of drama It's nice to see him shout you out on his page. Oh god damn, dude What he's happening in…",first comment isn't that dude the one who said the host of the 911 thing focal laws yo i'm glad you became friends with ted you guys had a lot of drama it's nice to see him shout you out on his page is that what he just said change your name for the merge bro get the [ __ ] off twitter and play the game is that what he said dude folk is so dumb yo i'm glad you became friends with ted you guys had a lot of drama it's nice to see him shout you out on his page oh god damn dude what is happening in the world right now,,,9 11 → 911; Pokalos → focal laws; came → became; merch → merge; Ha ha ha ha ha it → dude,,0
2021-11-14,"2/2 HasanAbi November 12, 2021 – Disturbing Case of the Chief of Police Killer, 🎮ELDEN RING🎮",JeFZt2Hyzqc,late,04:35:00,04:34:30–04:35:30,https://www.youtube.com/watch?v=JeFZt2Hyzqc&t=16500s,0.809,5,17,"That sucks. I forgot. Use Spectral Steed Whistle to summon and radial Spectral Steed. You can dismount and use again your Whistleby Pressing L3. If your Spectral Steed dies, you can summon it again. Wait. Wait, how do I summon the fucking Speed Whistle? I need to see the horsey before I fucking log off. Equip to a slot? I am pressing Left Stick. Left Stick makes you crouch.",[Music] that sucks i forgot use spectra steed whistle to summon and ride your spectroscopy you can dismount music in your whistle by pressing l3 if your spectral street dies you can summon it again wait [Music] wait how do i summon the [ __ ] speed whistle i need to see the horsey before i [ __ ] log off equipped to a slot i am pressing left stick left stick makes you crouch oh,Left Stick; Spectral Steed; Speed Whistle; Use Spectral Steed Whistle; Whistleby Pressing,,Spectral → spectra; radial Spectral Steed → ride your spectroscopy; and use again → music in; Whistleby → whistle by; Steed → street,,0
2021-11-27,"1/2 HasanAbi October 28, 2021 – DELETED VOD, Romney & Sinema being horny, Tucker Carlson Documentary",2e9z74OALRs,early,00:07:23,00:06:53–00:07:53,https://www.youtube.com/watch?v=2e9z74OALRs&t=443s,0.852,13,25,big one I was part of the reason why part of the reason why I'm late you know there's a lot to talk about anyway yeah some of you have noticed that I let my hair out of the way I'm late you know there's a lot to talk about anyway today people forget how long my hair has become now it's very very long I'm officially Jihan Yili thank you for the 25 gifted subs yep my hair is fucking getting to a point where it's my hair is fucking getting to a point where it's super long love you anything together left over is aweso…,you know there's a lot to talk about anyway yeah some of you have noticed that uh I let my hair down today people forget how long my hair has become now it's very very long I I I'm officially Jihan Eli thank you for the 25 gifted Subs yep my hair is [ __ ] getting to a point where it's my hair is [ __ ] getting to a point where it's super long I love you and Ethan together left always awesome I thought the last episode of uh leftovers was a little weak I'm gonna be honest I thought it was like you know the Vibes w…,Jihan Yili,Jihan Eli,Yili → Eli; fucking → __; fucking → __; anything → and Ethan; over is → always,,0
2021-11-27,"1/2 HasanAbi October 28, 2021 – DELETED VOD, Romney & Sinema being horny, Tucker Carlson Documentary",2e9z74OALRs,first_quarter,00:39:54,00:39:24–00:40:24,https://www.youtube.com/watch?v=2e9z74OALRs&t=2394s,0.898,11,26,"It just kind of sucks because like I was so right about Jordan Peterson for so fucking long Okay, and everyone and every single person was like shut the fuck up. He's not conservative. He's a centrist shut the fuck up He's objective shut the fuck up. You're jealous of you know his sex appeal or whatever the fuck for years I've been like Jordan Peterson is just a regular border template fucking conservative who just like uses, you know Some productive self-help guidance is to you know, try to red pill people subtly…",oh my god dude it just kind of sucks because like I was so right about Jordan Peterson for so [ __ ] long okay and everyone and every single person was like shut the [ __ ] up he's not conservative he's a Centrist shut the [ __ ] up he's objective shut the [ __ ] up you're jealous of you know his sex appeal or whatever the [ __ ] for years I've been like Jordan Peterson is just a regular border template [ __ ] conservative who just like uses you know uh some productive self-help guidances to you know try to Red Pi…,Jordan Peterson; Jordan Peterson You,Jordan Peterson; Red Pill,fucking → __; fucking → __; guidance is → guidances; fucking suck → __ sucked; fucking → __,,0
2021-11-27,"1/2 HasanAbi October 28, 2021 – DELETED VOD, Romney & Sinema being horny, Tucker Carlson Documentary",2e9z74OALRs,middle,01:13:53,01:13:23–01:14:23,https://www.youtube.com/watch?v=2e9z74OALRs&t=4433s,0.911,13,29,"And if you're progressive How do you keep the momentum as a progressive voter? if you feel like like 14 months after a certain point like there are certain parts of this conversation where I've like, you know stood against like the force to vote people but like There's a certain point in the conversation where it's like well, okay Well, you can't just be like a nice Democrat. You know what I mean? You have to also do something Freedom brother and right now the progressive caucus is larger than the opposition in th…",dude if you're Progressive how do you keep the momentum as a progressive voter if you feel like like 14 months later after a certain point like there are certain parts of this conversation where I've like you know stood against like the forced of old people but like there's a certain point in the conversation where it's like well okay well you can't just be like a nice Democrat you know what I mean you have to also do something Freedom brother and right now the progressive caucus is larger than the opposition in t…,,,And → dude; force to vote → forced of old; fucking → __; fucking → __; read → re,,0
2021-11-27,"1/2 HasanAbi October 28, 2021 – DELETED VOD, Romney & Sinema being horny, Tucker Carlson Documentary",2e9z74OALRs,third_quarter,01:47:52,01:47:22–01:48:22,https://www.youtube.com/watch?v=2e9z74OALRs&t=6472s,0.811,13,29,gonna break the internet with that because that's the most current cultural reference he has yeah is break the internet and it's like he's sprung as fuck because like no and's like and's like bad you know she's and's like what it they're like 75 more more men's great like yeah they fuck no Mitt Romney probably like beasts his wife and shit but for sure for sure with that because that's the most current cultural reference he has yeah is break the internet and it's like he's sprung as fuck because like no and's like…,but Mitt Romney was like oh you're gonna to break the internet with that because that's the most current cultural reference he has yeah his breakthrough breaking the internet and it's like he's sprung as [ __ ] because like no Anne's like Anne's like bad no like she's Ann's like what they're like 75. Mormons are great like yeah they [ __ ] no Mitt Romney probably like beasts his wife and [ __ ] but for sure for sure with that because that's the most current cultural reference he has yeah he's breaking breaking the…,Mitt Romney,Mitt Romney,is break → his breakthrough breaking; and's → Anne's; and's → Anne's; you know → no like; and's → Ann's,,0
2021-11-27,"1/2 HasanAbi October 28, 2021 – DELETED VOD, Romney & Sinema being horny, Tucker Carlson Documentary",2e9z74OALRs,late,02:20:23,02:19:53–02:20:53,https://www.youtube.com/watch?v=2e9z74OALRs&t=8423s,0.95,17,29,"in the opening, the president did his interesting whisper thing was this pay your fair share three times. Pay your fair share. Pay your fair share. Well, according to the IRS, a nonpartisan group, the top 5% of income earners pay 60% of income taxes. So that's up to the American people where they think that's enough. Yeah, that's all they rely on. Is that phrase pay your fair share? It's not going to work anymore because people have the internet. They know what people are paying or anything. Dude, dude, even like…",opening the president did his interesting whisper thing where he says pay your Fair Share three times pay your fair share pay a fair share well according to the IRS a nonpartisan group the top five percent of income earners pay 60 percent of income taxes so that's up to the American people where they think that's enough yeah that's all they rely on is that phrase pay your fair share it's not going to work anymore because people have the internet they know what people are paying I think dude dude even like light po…,,Fair Share; Fall Apart,was this → where he says; your → a; 5 → five percent; or anything → I think,,0
2021-12-13,"1/2 HasanAbi November 18, 2021 – Hasan gets a Haircut, Ahmaud Arbery & Rittenhouse Trials, CHANNEL 5",Yda6HZ0biOU,early,00:11:06,00:10:36–00:11:36,https://www.youtube.com/watch?v=Yda6HZ0biOU&t=666s,,0,12,,[Music] i gently has for her gonna go watch some videos and just do a lot of commentary on a stream it's all a meme so now what are we waiting for [Music] i bet [Music] [Music],,,,Whisper missed captioned speech,5
2021-12-13,"1/2 HasanAbi November 18, 2021 – Hasan gets a Haircut, Ahmaud Arbery & Rittenhouse Trials, CHANNEL 5",Yda6HZ0biOU,first_quarter,00:59:56,00:59:26–01:00:26,https://www.youtube.com/watch?v=Yda6HZ0biOU&t=3596s,0.925,12,28,"It plays right into conservative hands. I just don't know. I mean, I I don't think you you need to be a perfect victim Right. I don't think you need to be an angel to be a fucking victim appropriately It is still like wild to be like, you know, this guy was like defending Uh, this guy was fighting against like white supremacy Like I think it just seemed more like uh I think it seemed more like uh, a dude who was like not all there. Okay Who was running around looking, you know He was fighting it with his own mind.…",it plays right into conservative hands i just don't know i mean you i i don't think you you need to be a perfect victim right i don't think you need to be an angel to be a [ __ ] victim appropriately it is still like wild to be like yo this guy was like defending uh this guy's fighting against like white supremacy like i think it just seemed more like uh i think it seemed more like uh a dude who was like not all there okay who was running around looking you know he was fighting it with his own mind yeah i think so…,Okay Who; Yeah Also,,fucking → __; you know → yo; guy was → guy's; Calvin → kylo ren; fucking → __,,0
2021-12-13,"1/2 HasanAbi November 18, 2021 – Hasan gets a Haircut, Ahmaud Arbery & Rittenhouse Trials, CHANNEL 5",Yda6HZ0biOU,middle,01:51:00,01:50:30–01:51:30,https://www.youtube.com/watch?v=Yda6HZ0biOU&t=6660s,0.892,11,25,"Whether he stole something or not should not matter in the situation. We are living in a psycho world, dude It's insane. It's fucking insane And I know she's just explaining the the law. I'm just saying that the law is fucking insane You understand That's my point. My point is we are deputizing people on the fucking spot in a country where there are more guns than there are People okay in circulation and that the law very clearly says listen, bro You you got fucking, you know, you took something from a constructio…",whether you stole something or not should not matter in the situation we are living in a psycho world dude it's insane it's [ __ ] insane and i know she's just explaining the the law i'm just saying that the law is [ __ ] insane do you understand that's my point my point is we are deputizing people on the [ __ ] spot in a country where there are more guns than there are people okay in circulation and that the law very clearly says listen bro you you got [ __ ] you know you took something from construction you alre…,Sorry But; Taliban Doesn,,he → you; fucking → __; fucking → __; fucking → __; fucking → __,,0
2021-12-13,"1/2 HasanAbi November 18, 2021 – Hasan gets a Haircut, Ahmaud Arbery & Rittenhouse Trials, CHANNEL 5",Yda6HZ0biOU,third_quarter,02:42:03,02:41:33–02:42:33,https://www.youtube.com/watch?v=Yda6HZ0biOU&t=9723s,0.85,10,23,when I was growing up in India I used to think America is run by very common and good leaders and I moved here now I have more respect for Premier G put Lenin's corpse in the Jeff Bezos mecca okay that's all I'm saying it would be fucking sick and then have and then have that be automated how that be automated to beat the fucking shit out of John Kennedy when on Marova throws the fucking gauntlet and you tell all you tell all other chatter for schizo posting I'm just I have a beautiful imagination okay and that's…,when i was growing up in india i used to think america is run by very competent good leaders and i moved here now i have more respect for premier g put lennon's corpse in the jeff bezos mecca okay that's all i'm saying it would be [ __ ] sick and then have and then have that be automated how would that be automated to beat the [ __ ] [ __ ] out of john kennedy when omarova throws the [ __ ] gauntlet can you tell you tell off other chatters for schizophrenia i'm just i have a a beautiful imagination okay and that's…,Jeff Bezos; John Kennedy,,common and → competent; Lenin's → lennon's; fucking → __; fucking shit → __ __; on Marova → omarova,,0
2021-12-13,"1/2 HasanAbi November 18, 2021 – Hasan gets a Haircut, Ahmaud Arbery & Rittenhouse Trials, CHANNEL 5",Yda6HZ0biOU,late,03:30:54,03:30:24–03:31:24,https://www.youtube.com/watch?v=Yda6HZ0biOU&t=12654s,0.877,8,19,"the homeless population in, in a skid row. They are from Iowa. So they only ever are in Iowa. My brothers, I've been subbed to you for 12 plus months, 12 plus months now and I'll be going on my first days before COVID. I'll be bringing everyone in this chat room with me in spirit. Good luck, dude. God speed. Keep it. Be sure to keep it 55th street. Oh, God, I can't stop. Hey, guys, someone stop a zombie before he is hurt. You are pepper pains, Andy. Can you stop me? Why for two seconds? No, I can't, dude. This is…",they are from iowa so they only ever are in iowa my brothers i've been subbed to you for 12 plus months 12 plus months now and i'll be going on my first date since before covered i'll be bringing everyone in this chat room with me in spirit good luck dude godspeed keep it be sure to keep it 55th street oh god i can't stop hey guys someone stop a zombie before he gets hurt you are pepper payne's andy can you stop being white for two seconds no i can't dude this is the most yakubi okay let me tell you something okay…,,,days → date since; COVID → covered; God speed → godspeed; is → gets; pains → payne's,,0
2021-12-19,"1/2 HasanAbi November 29, 2021 – New Twitter CEO, Ghislaine Maxwell Trial, Omicron Variant",RP8ec-blRTw,early,00:14:32,00:14:02–00:15:02,https://www.youtube.com/watch?v=RP8ec-blRTw&t=872s,0.87,9,29,"don't tell them you watch, which are at least the Hassan Abbey broadcast. Are you feeling well? Yeah, I'm feeling pretty good. Did he get it? Thank you for the five months. Now, of course, the reason why I, I am a little tired. I'll admit you probably have noticed that already. Why am I a little tired? Because I've been a bad boy. Okay. I've been a bad boy. I stayed up late last night, watching the latest succession. And my God, that episode, holy shit, dude. I know you guys not, not all of you watch succession, n…",foggy's epic don't tell them you uh don't tell them you watch twitch or at least the hassan abbey broadcast are you feeling well yeah i'm feeling pretty good giddy gab thank you for the [ __ ] stuff now of course the reason why uh i i am a little tired i'll admit you probably have noticed that already why am i a little tired because i've been a bad boy okay i've been a bad boy i stayed up late last watching the latest succession and my god that episode holy [ __ ] dude i know you guys not not all of you watch succ…,Hassan Abbey,,which are → twitch or; Did he get it → giddy gab; five months → __ stuff; fucking → __ the liz lacy,,0
2021-12-19,"1/2 HasanAbi November 29, 2021 – New Twitter CEO, Ghislaine Maxwell Trial, Omicron Variant",RP8ec-blRTw,first_quarter,01:18:30,01:18:00–01:19:00,https://www.youtube.com/watch?v=RP8ec-blRTw&t=4710s,0.893,13,32,"till they found out that, you know, it just led to record amounts of rape. Oh, geez. Yeah. Oh, that's terrible. Rape, murder, doxing. They're like, ah, we shouldn't do this so much. So, uh, own it down. The purpose of it was supposed to be, okay, bypass mainstream media, bypass the gatekeepers. That's why Twitter developed. Speak directly with your fans. That's the value that Twitter would bring. That's the currency. So when you look at the series, Hunter Biden, she was private material though, wasn't it? He was a…",pizza oh okay i'll go there until they find out that you know it just led to uh record amounts of rape oh geez yeah oh that's terrible rape murder doxxing they're like ah maybe we shouldn't do this so much so uh own it down the purpose of it was supposed to be okay bypass mainstream media bypass the gatekeepers that's why twitter developed speak directly with your fans that's the value that twitter would bring that's the currency so when you look at the series 100 [ __ ] was private material that wasn't it he was…,Hunter Biden; Joe Biden,Hunter Biden,till → pizza oh okay i'll go there until; found → find; doxing → doxxing; Hunter Biden she → 100 __; though → that,,0
